year,diff,pred,path
1929,84,1845,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/203/RP-T-1930-88.jpeg
1851,34,1817,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1944-232.jpeg
1808,32,1840,/home/liza/data/met-images/0/538.jpg
1846,32,1814,/home/liza/data/met-images/459/459340.jpg
1887,81,1806,/home/liza/data/met-images/54/54739.jpg
1765,25,1790,/home/liza/data/met-images/651/651681.jpg
1538,117,1655,/home/liza/data/met-images/385/385066.jpg
1873,87,1786,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-3637.jpeg
1859,115,1744,/home/liza/data/met-images/436/436030.jpg
1865,34,1831,/home/liza/data/met-images/436/436318.jpg
1619,116,1735,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1888-A-1814.jpeg
1775,23,1798,/home/liza/data/met-images/363/363991.jpg
1225,82,1307,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/10/BK-1963-23.jpeg
1828,32,1796,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/RP-T-FM-115.jpeg
1606,172,1778,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1913-1.jpeg
1849,95,1754,/home/liza/data/met-images/418/418129.jpg
1860,70,1790,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-2933.jpeg
1801,26,1775,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1890-A-2327.jpeg
1643,96,1739,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/4/BI-1887-1463-67.jpeg
1683,46,1729,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1951-85.jpeg
1552,87,1639,/home/liza/data/met-images/370/370746.jpg
1652,136,1788,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1887-A-940.jpeg
1615,143,1758,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-1214.jpeg
1790,26,1816,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-1993-358.jpeg
1765,13,1778,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1975-87.jpeg
1672,67,1605,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/218/SK-A-4910.jpeg
1904,56,1848,/home/liza/data/met-images/12/12483.jpg
1813,149,1664,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1965-320.jpeg
1655,75,1730,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/4/BI-1887-1463-48.jpeg
1840,7,1833,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1940-417.jpeg
1648,44,1604,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1928.jpeg
1550,272,1822,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1956-26.jpeg
1796,35,1831,/home/liza/data/met-images/13/13535.jpg
1776,11,1787,/home/liza/data/met-images/337/337860.jpg
1708,6,1702,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1940-235.jpeg
1865,54,1811,/home/liza/data/met-images/383/383816.jpg
1876,96,1780,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1969-818.jpeg
1631,137,1768,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1882-A-188.jpeg
1861,36,1825,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-1995-33.jpeg
1658,62,1596,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1680.jpeg
1825,98,1727,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-1993-289.jpeg
1673,158,1831,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-295.jpeg
1810,38,1772,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/SK-A-1324.jpeg
1818,8,1810,/home/liza/data/met-images/384/384513.jpg
1720,63,1783,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1963-459.jpeg
1834,25,1809,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-2617.jpeg
1387,279,1666,/home/liza/data/met-images/45/45606.jpg
1624,146,1770,/home/liza/data/met-images/338/338053.jpg
1799,46,1753,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1941-66(R).jpeg
1870,188,1682,/home/liza/data/met-images/343/343059.jpg
1683,35,1648,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/219/SK-C-360.jpeg
1891,46,1845,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1960-545.jpeg
1830,10,1840,/home/liza/data/met-images/384/384896.jpg
1530,264,1794,/home/liza/data/met-images/340/340752.jpg
1510,226,1736,/home/liza/data/met-images/334/334646.jpg
1630,92,1722,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1458.jpeg
1717,72,1789,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1613.jpeg
1831,91,1740,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1916-36.jpeg
1622,14,1608,/home/liza/data/met-images/48/48953.jpg
1802,7,1795,/home/liza/data/met-images/20/20414.jpg
1610,170,1780,/home/liza/data/met-images/338/338178.jpg
1880,18,1862,/home/liza/data/met-images/437/437426.jpg
1701,36,1737,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1890-A-2341.jpeg
1850,48,1802,/home/liza/data/met-images/367/367157.jpg
1877,68,1809,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-2381.jpeg
1850,2,1852,/home/liza/data/met-images/37/37922.jpg
1834,12,1822,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1980-171(R).jpeg
1787,20,1767,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1885-A-517.jpeg
1918,95,1823,/home/liza/data/met-images/489/489102.jpg
1875,74,1801,/home/liza/data/met-images/386/386528.jpg
1545,7,1552,/home/liza/data/met-images/437/437821.jpg
1866,112,1754,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1976-147.jpeg
1650,93,1743,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1478.jpeg
1797,17,1780,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1953-92.jpeg
1854,42,1812,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-3703.jpeg
1868,43,1825,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1911-60.jpeg
1696,103,1799,/home/liza/data/met-images/346/346242.jpg
1677,46,1723,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1968-108.jpeg
1713,73,1786,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1888-A-1567.jpeg
1600,140,1740,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1959-122.jpeg
1540,259,1799,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1951-180.jpeg
1624,165,1789,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1963-259.jpeg
1879,67,1812,/home/liza/data/met-images/437/437685.jpg
1765,34,1731,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1907-66.jpeg
1762,7,1755,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/35/NG-400-W.jpeg
1864,61,1803,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1957-308.jpeg
1787,15,1802,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/35/NG-368.jpeg
1870,63,1807,/home/liza/data/met-images/435/435975.jpg
1700,102,1802,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-2012.jpeg
1825,38,1787,/home/liza/data/met-images/53/53461.jpg
1719,26,1745,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1958-97.jpeg
1800,22,1778,/home/liza/data/met-images/37/37921.jpg
1860,81,1779,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3089.jpeg
1686,122,1564,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3186-20.jpeg
1620,82,1702,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3226.jpeg
1778,4,1774,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1977-36.jpeg
1539,270,1809,/home/liza/data/met-images/380/380381.jpg
1840,73,1767,/home/liza/data/met-images/386/386450.jpg
1773,3,1776,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1921-124.jpeg
1505,90,1595,/home/liza/data/met-images/337/337067.jpg
1650,204,1854,/home/liza/data/met-images/625/625273.jpg
1881,99,1782,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1970-2.jpeg
1810,9,1801,/home/liza/data/met-images/16/16631.jpg
1890,33,1857,/home/liza/data/met-images/15/15780.jpg
1781,132,1649,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/13/BK-2006-11.jpeg
1700,44,1744,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1951-148.jpeg
1640,170,1810,/home/liza/data/met-images/35/35998.jpg
1891,79,1812,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1960-425.jpeg
1649,119,1768,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/195/RP-T-1887-A-961.jpeg
1657,171,1828,/home/liza/data/met-images/338/338213.jpg
1809,40,1769,/home/liza/data/met-images/373/373904.jpg
1830,24,1806,/home/liza/data/met-images/15/15207.jpg
1475,2,1477,/home/liza/data/met-images/437/437061.jpg
1756,4,1752,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1894-A-2992.jpeg
1632,113,1745,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1895-A-3090(R).jpeg
1780,17,1797,/home/liza/data/met-images/364/364032.jpg
1636,14,1650,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-3833.jpeg
1785,7,1778,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/28/NG-1985-7-2-23.jpeg
1830,155,1675,/home/liza/data/met-images/384/384992.jpg
1897,80,1817,/home/liza/data/met-images/362/362128.jpg
1796,5,1801,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1967-26.jpeg
1915,80,1835,/home/liza/data/met-images/485/485542.jpg
1800,22,1778,/home/liza/data/met-images/696/696857.jpg
1778,45,1733,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1981-8.jpeg
1675,61,1736,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-144.jpeg
1762,155,1607,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/207/RP-T-1956-91.jpeg
1652,168,1820,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1886-A-704-5(V).jpeg
1658,115,1773,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-1298.jpeg
1825,1,1824,/home/liza/data/met-images/336/336715.jpg
1835,42,1793,/home/liza/data/met-images/15/15048.jpg
1903,121,1782,/home/liza/data/met-images/16/16471.jpg
1883,52,1831,/home/liza/data/met-images/10/10291.jpg
1925,123,1802,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/RP-T-2010-43-314.jpeg
1520,161,1681,/home/liza/data/met-images/437/437158.jpg
1590,140,1730,/home/liza/data/met-images/428/428611.jpg
1874,53,1821,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1959-432.jpeg
1844,22,1822,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1907-19.jpeg
1845,46,1799,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1983-393.jpeg
1838,15,1853,/home/liza/data/met-images/14/14975.jpg
1740,33,1773,/home/liza/data/met-images/334/334936.jpg
1800,18,1818,/home/liza/data/met-images/363/363758.jpg
1830,15,1815,/home/liza/data/met-images/358/358680.jpg
1912,169,1743,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1950-321.jpeg
1791,6,1797,/home/liza/data/met-images/459/459773.jpg
1606,146,1752,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/200/RP-T-1921-478(R).jpeg
1700,6,1694,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1952-307.jpeg
1840,91,1749,/home/liza/data/met-images/14/14310.jpg
1700,57,1757,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/192/RP-T-00-3219.jpeg
1841,36,1805,/home/liza/data/met-images/361/361958.jpg
1650,38,1688,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/SK-A-108.jpeg
1865,54,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1949-113.jpeg
1896,42,1854,/home/liza/data/met-images/342/342976.jpg
1734,89,1823,/home/liza/data/met-images/395/395502.jpg
1750,138,1888,/home/liza/data/met-images/45/45594.jpg
1895,74,1821,/home/liza/data/met-images/12/12188.jpg
1839,28,1811,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1940-456.jpeg
1795,7,1788,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1235.jpeg
1720,72,1792,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-1996-76.jpeg
1918,74,1844,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1957-278A.jpeg
1724,71,1653,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/205/RP-T-1948-590.jpeg
1810,47,1763,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/RP-T-2014-14-46.jpeg
1710,70,1780,/home/liza/data/met-images/344/344197.jpg
1660,4,1664,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-35.jpeg
1671,5,1676,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/211/RP-T-1971-99.jpeg
1830,30,1800,/home/liza/data/met-images/384/384950.jpg
1696,65,1761,/home/liza/data/met-images/339/339374.jpg
1747,39,1786,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/191/RP-T-00-1532.jpeg
1891,39,1852,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/208/RP-T-1960-380.jpeg
1600,14,1586,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-429.jpeg
1818,71,1747,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1989-6.jpeg
1900,74,1826,/home/liza/data/met-images/11/11681.jpg
1633,188,1821,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1901-A-4498.jpeg
1655,107,1762,/home/liza/data/met-images/339/339115.jpg
1650,102,1752,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1900-A-4447.jpeg
1653,14,1639,/home/liza/data/met-images/435/435716.jpg
1677,66,1743,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1968-109.jpeg
1840,0,1840,/home/liza/data/met-images/11/11625.jpg
1590,160,1750,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/35/NG-2011-98-7.jpeg
1685,48,1733,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1905-33.jpeg
1750,28,1778,/home/liza/data/met-images/389/389924.jpg
1606,204,1810,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/203/RP-T-1937-22(V).jpeg
1835,34,1801,/home/liza/data/met-images/14/14998.jpg
1690,33,1657,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-2062.jpeg
1646,98,1744,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1960-93.jpeg
1770,6,1764,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/206/RP-T-1952-160.jpeg
1800,50,1750,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/213/RP-T-2009-139.jpeg
1639,135,1774,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1895-A-3076.jpeg
1670,74,1744,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1897-A-3390.jpeg
1674,56,1618,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/215/SK-A-1954.jpeg
1870,217,1653,/home/liza/data/met-images/13/13359.jpg
1854,12,1866,/home/liza/data/met-images/13/13012.jpg
1540,244,1784,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3479.jpeg
1770,25,1795,/home/liza/data/met-images/345/345608.jpg
1750,6,1756,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/196/RP-T-1890-A-2262.jpeg
1726,74,1800,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/214/RP-T-FM-167.jpeg
1824,66,1758,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1942-73(R).jpeg
1891,101,1790,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/209/RP-T-1960-690.jpeg
1660,22,1638,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/219/SK-C-581.jpeg
1835,74,1761,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/217/SK-A-4058.jpeg
1700,57,1757,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1993-232.jpeg
1700,10,1690,/home/liza/data/met-images/365/365551.jpg
1651,130,1781,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-1007(V).jpeg
1600,241,1841,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/212/RP-T-1983-457.jpeg
1637,90,1727,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1887-A-1385.jpeg
1850,8,1842,/home/liza/data/met-images/343/343473.jpg
1857,114,1743,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/216/SK-A-3481.jpeg
1918,73,1845,/home/liza/data/met-images/489/489069.jpg
1805,10,1815,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/113/RP-P-1994-151.jpeg
1683,57,1740,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/197/RP-T-1901-A-4513.jpeg
1641,83,1724,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/194/RP-T-1883-A-206.jpeg
1842,65,1777,/home/liza/data/met-images/15/15106.jpg
1876,125,1751,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/210/RP-T-1969-229.jpeg
1777,23,1754,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/198/RP-T-1914-17-109.jpeg
1812,13,1799,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/204/RP-T-1944-47.jpeg
1777,26,1751,/home/liza/data/rijksmuseum-images/rijksmuseum_data/images/rkm_data/images-small/199/RP-T-1914-17-253.jpeg
